Age,Gender,Education Level,Job Title,Years of Experience,Salary,Career_Start_Age,Gender_Encoded,Education_Level_Encoded,Job_Title_Encoded
47.0,Male,PhD,Director of Engineering,20.0,180000.0,27.0,1,3.0,28
29.0,Female,Bachelor's,Junior Marketing Analyst,2.0,40000.0,27.0,0,1.0,71
36.0,Male,Bachelor's,Senior Operations Manager,9.0,100000.0,27.0,1,1.0,152
43.0,Female,PhD,Senior Data Scientist,15.0,150000.0,28.0,0,3.0,129
32.0,Male,Bachelor's,Junior Marketing Coordinator,3.0,55000.0,29.0,1,1.0,72
38.0,Female,Bachelor's,Senior Business Analyst,10.0,110000.0,28.0,0,1.0,124
48.0,Male,Master's,Director of Marketing,21.0,180000.0,27.0,1,2.0,33
31.0,Female,Bachelor's,Junior Business Development Associate,3.0,50000.0,28.0,0,1.0,59
40.0,Male,Bachelor's,Senior Financial Analyst,12.0,130000.0,28.0,1,1.0,132
45.0,Female,PhD,Senior UX Designer,16.0,160000.0,29.0,0,3.0,170
33.0,Male,Bachelor's,Junior Product Manager,4.0,60000.0,29.0,1,1.0,78
36.0,Female,Bachelor's,Senior Marketing Manager,8.0,95000.0,28.0,0,1.0,148
47.0,Male,Master's,Director of Operations,19.0,170000.0,28.0,1,2.0,34
29.0,Female,Bachelor's,Junior Project Manager,2.0,40000.0,27.0,0,1.0,79
34.0,Male,Bachelor's,Senior Operations Coordinator,7.0,90000.0,27.0,1,1.0,151
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,29.0,0,3.0,124
33.0,Male,Bachelor's,Junior Marketing Specialist,5.0,70000.0,28.0,1,1.0,74
35.0,Female,Bachelor's,Senior Financial Manager,8.0,90000.0,27.0,0,1.0,133
43.0,Male,Master's,Director of Marketing,18.0,170000.0,25.0,1,2.0,33
31.0,Female,Bachelor's,Junior Financial Analyst,3.0,50000.0,28.0,0,1.0,68
41.0,Male,Bachelor's,Senior Product Manager,14.0,150000.0,27.0,1,1.0,155
44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,28.0,0,3.0,128
33.0,Male,Bachelor's,Junior Business Analyst,4.0,60000.0,29.0,1,1.0,58
35.0,Female,Bachelor's,Senior Marketing Analyst,8.0,85000.0,27.0,0,1.0,145
45.0,Male,Master's,Director of Engineering,19.0,180000.0,26.0,1,2.0,28
28.0,Female,Bachelor's,Junior Operations Manager,1.0,35000.0,27.0,0,1.0,77
36.0,Male,Bachelor's,Senior Business Development Manager,8.0,110000.0,28.0,1,1.0,125
44.0,Female,PhD,Senior Data Scientist,16.0,160000.0,28.0,0,3.0,129
31.0,Male,Bachelor's,Junior Marketing Coordinator,3.0,55000.0,28.0,1,1.0,72
38.0,Female,Bachelor's,Senior Business Analyst,10.0,110000.0,28.0,0,1.0,124
48.0,Male,Master's,Director of Marketing,21.0,180000.0,27.0,1,2.0,33
31.0,Female,Bachelor's,Junior Business Development Associate,3.0,50000.0,28.0,0,1.0,59
40.0,Male,Bachelor's,Senior Financial Analyst,12.0,130000.0,28.0,1,1.0,132
45.0,Female,PhD,Senior UX Designer,16.0,160000.0,29.0,0,3.0,170
33.0,Male,Bachelor's,Junior Product Manager,4.0,60000.0,29.0,1,1.0,78
36.0,Female,Bachelor's,Senior Marketing Manager,8.0,95000.0,28.0,0,1.0,148
47.0,Male,Master's,Director of Operations,19.0,170000.0,28.0,1,2.0,34
29.0,Female,Bachelor's,Junior Project Manager,2.0,40000.0,27.0,0,1.0,79
34.0,Male,Bachelor's,Senior Operations Coordinator,7.0,90000.0,27.0,1,1.0,151
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,29.0,0,3.0,124
33.0,Male,Bachelor's,Junior Marketing Specialist,5.0,70000.0,28.0,1,1.0,74
35.0,Female,Bachelor's,Senior Financial Manager,8.0,90000.0,27.0,0,1.0,133
43.0,Male,Master's,Director of Marketing,18.0,170000.0,25.0,1,2.0,33
31.0,Female,Bachelor's,Junior Financial Analyst,3.0,50000.0,28.0,0,1.0,68
41.0,Male,Bachelor's,Senior Product Manager,14.0,150000.0,27.0,1,1.0,155
44.0,Female,PhD,Senior Data Engineer,16.0,160000.0,28.0,0,3.0,128
33.0,Male,Bachelor's,Junior Business Analyst,4.0,60000.0,29.0,1,1.0,58
35.0,Female,Bachelor's,Senior Marketing Analyst,8.0,85000.0,27.0,0,1.0,145
43.0,Male,Master's,Director of Operations,19.0,170000.0,24.0,1,2.0,34
29.0,Female,Bachelor's,Junior Project Manager,2.0,40000.0,27.0,0,1.0,79
34.0,Male,Bachelor's,Senior Operations Coordinator,7.0,90000.0,27.0,1,1.0,151
44.0,Female,PhD,Senior Business Analyst,15.0,150000.0,29.0,0,3.0,124
31.0,Male,Master's,Data Scientist,6.0,160000.0,25.0,1,2.0,20
28.0,Female,Bachelor's,Software Engineer,3.0,125000.0,25.0,0,1.0,175
26.0,Male,Master's,Product Manager,2.0,120000.0,24.0,1,2.0,106
27.0,Female,Bachelor's,Data Analyst,2.0,110000.0,25.0,0,1.0,18
30.0,Male,PhD,Data Scientist,5.0,180000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,25.0,1,1.0,175
26.0,Female,Master's,Product Manager,2.0,120000.0,24.0,0,2.0,106
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,25.0,1,1.0,18
30.0,Female,PhD,Data Scientist,5.0,180000.0,25.0,0,3.0,20
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,25.0,1,1.0,175
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,25.0,1,1.0,175
26.0,Female,Master's,Product Manager,2.0,120000.0,24.0,0,2.0,106
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,25.0,1,1.0,18
30.0,Female,PhD,Data Scientist,5.0,180000.0,25.0,0,3.0,20
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,25.0,1,1.0,175
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,25.0,1,1.0,175
26.0,Female,Master's,Product Manager,2.0,120000.0,24.0,0,2.0,106
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,25.0,1,1.0,18
30.0,Female,PhD,Data Scientist,5.0,180000.0,25.0,0,3.0,20
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,25.0,1,1.0,175
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
28.0,Male,Bachelor's,Software Engineer,3.0,125000.0,25.0,1,1.0,175
26.0,Female,Master's,Product Manager,2.0,120000.0,24.0,0,2.0,106
27.0,Male,Bachelor's,Data Analyst,2.0,110000.0,25.0,1,1.0,18
30.0,Female,PhD,Data Scientist,5.0,180000.0,25.0,0,3.0,20
29.0,Male,Bachelor's,Software Engineer,4.0,140000.0,25.0,1,1.0,175
32.0,Male,Bachelor's,Product Manager,7.0,170000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
25.0,Female,Master's,Data Analyst,1.0,100000.0,24.0,0,2.0,18
33.0,Male,PhD,Data Scientist,8.0,190000.0,25.0,1,3.0,20
31.0,Female,Bachelor's,Software Engineer,6.0,155000.0,25.0,0,1.0,175
28.0,Male,Master's,Product Manager,3.0,130000.0,25.0,1,2.0,106
30.0,Female,Bachelor's,Data Analyst,5.0,145000.0,25.0,0,1.0,18
27.0,Male,PhD,Data Scientist,2.0,115000.0,25.0,1,3.0,20
29.0,Female,Bachelor's,Software Engineer,4.0,140000.0,25.0,0,1.0,175
34.0,Male,Bachelor's,Product Manager,9.0,185000.0,25.0,1,1.0,106
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
27.0,Female,Bachelor's,Product Manager,4.0,150000.0,23.0,0,1.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
31.0,Female,Master's,Data Scientist,9.0,195000.0,22.0,0,2.0,20
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,23.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,23.0,1,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
34.0,Female,Master's,Product Manager,12.0,196000.0,22.0,0,2.0,106
23.0,Male,Bachelor's,Data Analyst,1.0,95000.0,22.0,1,1.0,18
32.0,Female,PhD,Data Scientist,10.0,193000.0,22.0,0,3.0,20
29.0,Male,Bachelor's,Software Engineer,6.0,175000.0,23.0,1,1.0,175
30.0,Female,Bachelor's,Product Manager,5.0,160000.0,25.0,0,1.0,106
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
31.0,Female,Master's,Data Scientist,6.0,180000.0,25.0,0,2.0,20
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,23.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
34.0,Female,Master's,Product Manager,12.0,196000.0,22.0,0,2.0,106
25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
27.0,Female,Bachelor's,Product Manager,4.0,150000.0,23.0,0,1.0,106
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
33.0,Male,Master's,Product Manager,11.0,198000.0,22.0,1,2.0,106
26.0,Female,Bachelor's,Data Analyst,3.0,130000.0,23.0,0,1.0,18
30.0,Male,PhD,Data Scientist,7.0,185000.0,23.0,1,3.0,20
27.0,Female,Bachelor's,Software Engineer,4.0,140000.0,23.0,0,1.0,175
34.0,Male,Master's,Product Manager,12.0,196000.0,22.0,1,2.0,106
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,23.0,0,1.0,18
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
30.0,Male,Bachelor's,Data Analyst,5.0,160000.0,25.0,1,1.0,18
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
31.0,Female,PhD,Data Scientist,9.0,195000.0,22.0,0,3.0,20
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,23.0,1,1.0,175
27.0,Female,Bachelor's,Product Manager,4.0,150000.0,23.0,0,1.0,106
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,23.0,1,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
34.0,Female,Master's,Product Manager,12.0,196000.0,22.0,0,2.0,106
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,23.0,0,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,23.0,0,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,23.0,0,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
25.0,Male,Bachelor's,Data Analyst,2.0,125000.0,23.0,1,1.0,18
28.0,Female,Master's,Data Scientist,6.0,175000.0,22.0,0,2.0,20
30.0,Male,Bachelor's,Software Engineer,8.0,190000.0,22.0,1,1.0,175
27.0,Female,Bachelor's,Product Manager,4.0,150000.0,23.0,0,1.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,95000.0,23.0,1,1.0,18
31.0,Male,Master's,Data Scientist,9.0,195000.0,22.0,1,2.0,20
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,23.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
34.0,Female,Master's,Product Manager,12.0,196000.0,22.0,0,2.0,106
23.0,Male,Bachelor's,Data Analyst,1.0,90000.0,22.0,1,1.0,18
32.0,Female,PhD,Data Scientist,10.0,193000.0,22.0,0,3.0,20
29.0,Male,Bachelor's,Software Engineer,6.0,170000.0,23.0,1,1.0,175
30.0,Female,Bachelor's,Product Manager,5.0,160000.0,25.0,0,1.0,106
26.0,Male,Bachelor's,Data Analyst,3.0,135000.0,23.0,1,1.0,18
31.0,Female,Master's,Data Scientist,6.0,180000.0,25.0,0,2.0,20
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,23.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
34.0,Female,Master's,Product Manager,12.0,196000.0,22.0,0,2.0,106
25.0,Male,Bachelor's,Data Analyst,2.0,115000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
27.0,Female,Bachelor's,Product Manager,4.0,150000.0,23.0,0,1.0,106
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
33.0,Male,Master's,Product Manager,11.0,198000.0,22.0,1,2.0,106
26.0,Female,Bachelor's,Data Analyst,3.0,130000.0,23.0,0,1.0,18
30.0,Male,PhD,Data Scientist,7.0,185000.0,23.0,1,3.0,20
27.0,Female,Bachelor's,Software Engineer,4.0,140000.0,23.0,0,1.0,175
34.0,Male,Master's,Product Manager,12.0,196000.0,22.0,1,2.0,106
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,23.0,0,1.0,18
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
30.0,Male,Bachelor's,Data Analyst,5.0,160000.0,25.0,1,1.0,18
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
31.0,Female,PhD,Data Scientist,9.0,195000.0,22.0,0,3.0,20
28.0,Male,Bachelor's,Software Engineer,5.0,160000.0,23.0,1,1.0,175
27.0,Female,Bachelor's,Product Manager,4.0,150000.0,23.0,0,1.0,106
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
25.0,Male,Bachelor's,Data Analyst,2.0,110000.0,23.0,1,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
34.0,Female,Master's,Product Manager,12.0,196000.0,22.0,0,2.0,106
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
32.0,Male,Bachelor's,Software Engineer,8.0,190000.0,24.0,1,1.0,175
33.0,Female,Master's,Product Manager,11.0,198000.0,22.0,0,2.0,106
24.0,Male,Bachelor's,Data Analyst,1.0,90000.0,23.0,1,1.0,18
27.0,Male,Bachelor's,Software Engineer,4.0,140000.0,23.0,1,1.0,175
25.0,Female,Bachelor's,Data Analyst,2.0,110000.0,23.0,0,1.0,18
30.0,Female,PhD,Data Scientist,7.0,185000.0,23.0,0,3.0,20
31.0,Male,Bachelor's,Data Analyst,9.0,195000.0,22.0,1,1.0,18
28.0,Female,Bachelor's,Software Engineer,5.0,160000.0,23.0,0,1.0,175
26.0,Male,Bachelor's,Data Analyst,3.0,130000.0,23.0,1,1.0,18
29.0,Female,Master's,Data Scientist,6.0,180000.0,23.0,0,2.0,20
